epoch,acc,loss,lr,val_acc,val_loss
0,0.63625,17.927643852233885,0.001,0.43694267591853053,21.181677923992183
1,0.7706766914305532,16.915480085482873,0.001,0.4394904462774848,20.490028891593788
2,0.8057644105794137,15.924047613502445,0.001,0.4305732489391497,21.124557667628974
3,0.893483709273183,14.68539814243938,0.001,0.761783439908058,14.838752069898472
4,0.8575,13.809125328063965,0.001,0.4636942680094652,20.665009268985433
5,0.9197994985974821,12.656764749895062,0.001,0.5350318475134054,14.54526927607834
6,0.9373433579478347,11.68053904989907,0.001,0.4700636947990223,18.702575564536318
7,0.9160401002506265,10.85639556846523,0.001,0.7038461536933214,12.741257020754691
8,0.91375,10.084384441375732,0.001,0.8726114651959413,9.862064116168174
9,0.9423558897243107,9.233046017792589,0.001,0.6662420386721374,10.543048751733865
10,0.9197994987468672,8.608292197225088,0.001,0.6815286624963116,9.720105821159995
11,0.9373433579478347,7.94981959350127,0.001,0.453503185130988,14.879325631014101
12,0.905,7.51692214012146,0.001,0.555414012966642,10.643745203686368
13,0.9486215538847118,6.866089445606509,0.001,0.5668789811195082,8.794256320880477
14,0.9411027570416156,6.4392538417252085,0.001,0.36178343987009326,11.370600176768697
15,0.9699248117313051,5.954973689296789,0.001,0.6230769236118365,8.928208183630918
16,0.9625,5.584077615737915,0.001,0.8242038227190638,6.2396819752492725
17,0.9686716787498397,5.2346955481029696,0.001,0.6942675156957784,8.355568356726579
18,0.968671679197995,4.898733917035554,0.001,0.7961783447842689,5.391460078537085
19,0.9774436090225563,4.618720211182023,0.001,0.7082802543974226,5.290148258816664
20,0.9575,4.405878143310547,0.001,0.5159235672586283,8.46595492514835
21,0.9786967418546366,4.111333847045898,0.001,0.39617834440462146,6.321916684679165
22,0.9498746862686368,3.9724754516343426,0.001,0.3566878984688194,12.584584408656807
23,0.943609022556391,3.8242027018602034,0.001,0.4820512824715712,8.584673475607847
24,0.9625,3.5992464303970335,0.001,0.7312101919939563,5.3187726433869384
25,0.96992481158192,3.4458936222812584,0.0003162278,0.40509554185685076,7.731189159223229
26,0.9887218045112782,3.3267409723802914,0.0003162278,0.881528663483395,3.6982098123829834
27,0.9887218045112782,3.275714130927447,0.0003162278,0.9464968155903422,3.3358794516059245
28,0.98875,3.209212794303894,0.0003162278,0.9707006373223226,3.242872620843778
29,0.9912280701754386,3.147429695105493,0.0003162278,0.9350318470578285,3.250374608434689
30,0.9849624060150376,3.1087552574941686,0.0003162278,0.8726114648162939,3.4400748116195583
31,0.9837092727348021,3.0513860892532465,0.0003162278,0.9910256410256411,3.030370242167742
32,0.9887218045112782,3.0038181510485504,0.0003162278,0.9872611468764627,2.980412515409433
33,0.995,2.9327753448486327,0.0003162278,0.9057324844560806,3.1060702740007144
34,0.9949874686716792,2.864993815434009,0.0003162278,0.9885350322267812,2.9009762326623223
35,0.9924812025593636,2.823852182330942,0.0003162278,0.8968152872316397,2.9958708914981527
36,0.9974937343358395,2.770319316022677,0.0003162278,0.975796178343949,2.783968640892369
37,0.9875,2.729885025024414,0.0003162278,0.9872611468764627,2.7398753524585895
38,0.9862155383989626,2.689399780784932,0.0003162278,0.9961783439490446,2.6500062222693375
39,0.9924812030075187,2.6271939116313043,0.0003162278,0.8307692309220632,3.3465069128916816
40,0.9899749373433584,2.589369846167122,0.0003162278,0.9070063700341875,2.8456602628064003
41,0.98375,2.5504758882522585,0.0003162278,0.9643312105707302,2.5843555899941997
42,0.9699248121794602,2.5442190929164266,0.0003162278,0.7898089172733818,3.1625961932407063
43,0.9724310778436207,2.5027816851336255,0.0003162278,0.9082802555363649,2.630570277135084
44,0.9824561403508771,2.4235643468106303,0.0003162278,0.9694267519720041,2.457737618039368
45,0.97875,2.39936342716217,0.0003162278,0.8458598737504073,2.8128417488875663
46,0.9736842105263158,2.36414338950824,0.0003162278,0.7643312107225891,2.9083293094756497
47,0.981203007518797,2.321303009090567,0.0003162278,0.9166666669723315,2.501846618224413
48,0.9949874686716792,2.2372821608282867,0.0003162278,0.9656050954654718,2.30773341245712
49,0.98375,2.2125329637527464,0.0003162278,0.8789808926308991,2.443330290970529
50,0.9899749373433584,2.163181839730208,0.0003162278,0.9541401273126056,2.221409812550636
51,0.974937343358396,2.1687187126704623,0.0003162278,0.9414012750242926,2.290600398543534
52,0.993734335839599,2.086053390550733,0.0003162278,0.9146496815286624,2.3196874654976427
53,0.99125,2.052946381568909,0.0003162278,0.9821656054751888,2.0546672985052608
54,0.9924812025593636,2.005542054809723,0.0003162278,0.977070064073915,2.021516677224712
55,0.9974937343358395,1.9558991253525393,0.0003162278,0.96794871871288,2.002915708223979
56,0.9962406015037594,1.922297273960926,0.0003162278,0.9923566878980892,1.9288990111867335
57,0.97375,1.9365963196754457,0.0003162278,0.956687898089172,1.9893954691613556
58,0.9774436085744012,1.91914675468789,0.0003162278,0.461146497498652,6.616910220103659
59,0.981203007518797,1.8904315899488024,0.0003162278,0.973248408402607,1.8827493488408957
60,0.9887218045112782,1.8208834258536049,0.0003162278,0.9923566878980892,1.8004198013597232
61,0.995,1.771729826927185,0.0003162278,0.9949044589783735,1.7584403779096665
62,0.9849624060150376,1.7572124270269447,0.0003162278,0.9719745222929936,1.7917044092895118
63,0.9912280701754386,1.712316336189595,0.0003162278,1.0,1.6834162391149081
64,0.9924812030075187,1.6806881738485848,0.0003162278,0.9617834398700933,1.7828878840063787
65,0.9912280701754386,1.6575420031272678,0.0003162278,0.9426751596153162,1.7631960672937381
66,0.99625,1.6134951782226563,0.0003162278,0.7414012744168567,2.36133101973564
67,0.9824561403508771,1.619950989433996,0.0003162278,0.5273885355633535,3.480263697569537
68,0.9874686716791979,1.593501425028445,0.0003162278,0.9949044589783735,1.548449328446844
69,0.9837092731829574,1.5720360930402177,0.0003162278,0.494267516493038,7.194480054089977
70,0.9825,1.5381448721885682,0.0003162278,0.8828025479984891,1.8181934918567633
71,0.9874686716791979,1.5243443447844427,0.0003162278,0.8410256415605545,2.051619473328957
72,0.994987468223524,1.4799665287323762,0.0003162278,0.810191083789631,2.2291494796230533
73,0.9862155388471178,1.453850325187645,0.0003162278,0.9872611464968153,1.4419952003819168
74,0.9975,1.407377462387085,0.0003162278,0.9910828025477707,1.4003601137999517
75,0.9974937338876844,1.389917612673346,0.0003162278,0.9885350322267812,1.407116563760551
76,0.9799498746867168,1.4218200920219708,0.0003162278,0.8929936308769664,1.6829960886839848
77,0.9912280697272834,1.3617126478587176,0.0003162278,0.7554140133462893,2.3148374176329107
78,0.9725,1.3937410354614257,0.0003162278,0.4980891722402755,7.263926010071092
79,0.9862155388471178,1.3512689894004573,0.0003162278,0.9217948724062015,1.5600054268653576
80,0.993734335839599,1.302022565875137,0.000100000005,0.9885350318471338,1.3148581056837823
81,0.9974937343358395,1.2863174856157231,0.000100000005,0.9923566878980892,1.2832837443442862
82,0.9975,1.2780533194541932,0.000100000005,0.9898089171974522,1.2752975655209486
83,0.9974937343358395,1.2658372295828988,0.000100000005,1.0,1.2548108791849415
84,1.0,1.2523689479158635,0.000100000005,0.9961783439490446,1.2513018167702257
85,0.9949874686716792,1.2517301558253162,0.000100000005,1.0,1.2385286539223543
86,0.99375,1.2418124437332154,0.000100000005,0.996178344328692,1.2449951673009594
87,1.0,1.2268236304883073,0.000100000005,0.9961538461538462,1.2268354426591823
88,0.9987468671679198,1.218718647658078,0.000100000005,1.0,1.2126545394302173
89,0.9962406010556042,1.2130848635408216,0.000100000005,1.0,1.20216219485945
90,0.99875,1.202245409488678,0.000100000005,0.9961783439490446,1.2013611189119375
91,0.9962406015037594,1.198962772699227,0.000100000005,1.0,1.1893354002837162
92,0.9987468671679198,1.185823917090146,0.000100000005,1.0,1.1768947009068387
93,1.0,1.1727824291788547,0.000100000005,0.9961783439490446,1.1740992277291171
94,1.0,1.1635137438774108,0.000100000005,0.9961783439490446,1.1759508492840323
95,0.9974937343358395,1.1570713974180675,0.000100000005,0.9884615384615385,1.1745541461003133
96,0.9974937343358395,1.1532821024868423,0.000100000005,0.9923566878980892,1.205506242460506
97,0.9924812030075187,1.1580070131703426,0.000100000005,0.882802548454066,1.4600098488437143
98,0.9949874686716792,1.1520034215205295,0.000100000005,0.9974522292993631,1.1425782402609563
99,0.9975,1.1389877915382385,0.000100000005,0.9949044585987261,1.1573902219723744
100,0.9962406015037594,1.1230917918054681,0.000100000005,0.9261146499852466,1.2811706377442476
101,0.9924812030075187,1.1288182869889682,0.000100000005,0.9477707010165901,1.2745979772251883
102,0.9974937338876844,1.1063458635693504,0.000100000005,0.9898089175770997,1.1616475943547147
103,0.9975,1.1002451610565185,0.000100000005,0.9833333337154144,1.1375239616785293
104,0.9987468671679198,1.0876012000822484,0.000100000005,0.9872611464968153,1.0997194363053437
105,0.9924812030075187,1.112214353747834,0.000100000005,0.9885350318471338,1.1188217726482708
106,0.9924812030075187,1.0903304674870389,0.000100000005,0.9872611464968153,1.1090747394379536
107,0.99375,1.0781408643722534,0.000100000005,0.9949044585987261,1.069541785064017
108,0.9987468671679198,1.0623375287928378,0.000100000005,0.9974522292993631,1.0567831083467811
109,0.9987468671679198,1.0528879900623982,0.000100000005,0.9923566878980892,1.0538741327395105
110,0.9949874686716792,1.0509232835363327,0.000100000005,0.9757961787235965,1.083143152552805
111,1.0,1.0349337291717529,0.000100000005,1.0,1.0431733916967343
112,1.0,1.026219461794784,0.000100000005,1.0,1.0206634348365151
113,0.9974937343358395,1.0202466855969345,0.000100000005,0.9910828025477707,1.0271897088190554
114,0.9974937343358395,1.0150350003612967,0.000100000005,0.9949044589783735,1.0150608975416535
115,0.9975,1.0051655769348145,0.000100000005,0.9821656054751888,1.033622124012868
116,1.0,0.9966028535873968,0.000100000005,0.9885350322267812,1.0091031151971999
117,0.993734335839599,1.0020867952129298,0.000100000005,0.9770700636942675,1.0471354711587262
118,0.9924812030075187,1.0015155928475517,0.000100000005,0.9885350318471338,1.024866012555019
119,0.995,0.9911109828948974,0.000100000005,0.9923076923076923,0.9950280932279734
120,0.993734335839599,0.9928317698918488,0.000100000005,0.975796178343949,1.070959536057369
121,0.9987468671679198,0.9708878524918902,0.000100000005,1.0,0.9640564973946589
122,1.0,0.9578272329834768,0.000100000005,1.0,0.9546081662937335
123,1.0,0.9496277439594268,0.000100000005,0.9949044585987261,0.9542511515556626
124,0.9987468671679198,0.944884341163444,0.000100000005,1.0,0.9399368384081846
125,0.9974937343358395,0.9432030099077631,0.000100000005,0.9923566878980892,0.9435786008075544
126,0.9949874686716792,0.9499532266667015,0.000100000005,0.8573248409921197,1.4438116120684679
127,0.995,0.9413784945011139,0.000100000005,0.9602564109441561,1.0147073301749352
128,0.9912280701754386,0.9345547701780659,0.000100000005,0.8535031853208117,1.3998541068119608
129,0.9974937343358395,0.9185525307380465,0.000100000005,0.9643312105707302,1.0402235893686866
130,0.9987468671679198,0.909403035515233,3.1622778e-05,0.9885350326064286,0.9619846694788355
131,0.9987468671679198,0.9054994226099554,3.1622778e-05,0.9923566878980892,0.9193298094591518
132,1.0,0.9018299806118012,3.1622778e-05,0.9936305736280551,0.9078939136426161
133,0.9987468671679198,0.9079886440346414,3.1622778e-05,0.9898089171974522,0.9064316616696158
134,0.9949874686716792,0.9037664192063468,3.1622778e-05,0.9898089171974522,0.9119360268495644
135,1.0,0.8939462183113385,3.1622778e-05,0.9961538469180082,0.8978189123746676
136,0.99875,0.8929413568973541,3.1622778e-05,1.0,0.8917453371035825
137,1.0,0.88910604718335,3.1622778e-05,1.0,0.8892786846039401
138,1.0,0.8872839473841483,3.1622778e-05,1.0,0.8881705958372469
139,1.0,0.8851160909000196,3.1622778e-05,0.9923566878980892,0.8900102572835934
140,1.0,0.880897456407547,3.1622778e-05,0.9923566878980892,0.8892934635945946
141,1.0,0.8788725340874273,3.1622778e-05,0.9974522292993631,0.8819447663938923
142,0.9987468671679198,0.8772151883980983,3.1622778e-05,1.0,0.8783028576024778
143,1.0,0.8746126017773659,3.1622778e-05,1.0,0.8731711778885279
144,1.0,0.8703672122955323,3.1622778e-05,1.0,0.8715744692808504
145,1.0,0.8685817427204964,3.1622778e-05,1.0,0.8683722067031131
146,0.9987468671679198,0.8673824759055498,3.1622778e-05,1.0,0.8666055901794677
147,0.9962406015037594,0.8705280475449144,3.1622778e-05,1.0,0.8637938465282415
148,1.0,0.8613166654109955,3.1622778e-05,1.0,0.8602699307879065
149,1.0,0.858328015881971,3.1622778e-05,1.0,0.858259084801765
150,1.0,0.8544394175211588,3.1622778e-05,1.0,0.8550295515424886
151,0.9987468671679198,0.8537826004781222,3.1622778e-05,0.9923076923076923,0.8680264514990342
152,0.9975,0.8539814710617065,3.1622778e-05,1.0,0.8489555544154659
153,1.0,0.8476193493470213,3.1622778e-05,0.9949044585987261,0.8523731153482085
154,1.0,0.843722112644884,3.1622778e-05,1.0,0.8436646167639714
155,1.0,0.8412769653444601,3.1622778e-05,0.9949044585987261,0.8443287891187485
156,0.99625,0.8452074158191681,3.1622778e-05,0.9847133761758258,0.9213222655521077
157,0.9987468671679198,0.8379538664244172,3.1622778e-05,0.9859872611464968,0.8533325134568913
158,1.0,0.8336558595934608,3.1622778e-05,0.9949044585987261,0.8431270511287033
159,0.9974937343358395,0.8323503528023722,3.1622778e-05,0.9961538461538462,0.837872095597096
160,0.99875,0.8320995247364045,3.1622778e-05,0.9961783439490446,0.836120424832508
161,0.9987468671679198,0.8262978814598313,3.1622778e-05,0.9961783439490446,0.8329941671365385
162,1.0,0.8230902353922526,3.1622778e-05,1.0,0.8256868710943088
163,1.0,0.8210683975900922,3.1622778e-05,0.9961783439490446,0.8219844900878371
164,1.0,0.8177652103560311,3.1622778e-05,0.9974522292993631,0.8185199688953958
165,0.99875,0.8171269822120667,3.1622778e-05,0.9949044589783735,0.8254961080611891
166,1.0,0.8127302428833524,3.1622778e-05,1.0,0.8125340166365265
167,0.9962406015037594,0.8151519188008511,3.1622778e-05,0.9820512828154442,0.8508652098667927
168,0.9987468671679198,0.8127280552883196,3.1622778e-05,0.9949044585987261,0.8370248467299589
169,0.99875,0.8088576436042786,3.1622778e-05,0.9974522292993631,0.8105186475310356
170,0.9962406015037594,0.8150888328862967,3.1622778e-05,0.9949044585987261,0.8093031545353543
171,0.9987468671679198,0.803252819486728,3.1622778e-05,1.0,0.8027220551375371
172,1.0,0.7983499094657133,3.1622778e-05,1.0,0.8003379918967083
173,1.0,0.7980547559261322,3.1622778e-05,0.9949044589783735,0.804129105464668
174,1.0,0.7942360515582532,3.1622778e-05,1.0,0.7952488796726154
175,1.0,0.7921558624520936,3.1622778e-05,1.0,0.792705229536081
176,0.9987468671679198,0.7893516663321876,3.1622778e-05,1.0,0.7903578522099052
177,1.0,0.7861164581775665,3.1622778e-05,1.0,0.7860367539581979
178,1.0,0.7826461046560665,3.1622778e-05,1.0,0.7834072038626215
179,0.9987468671679198,0.7813710199860403,3.1622778e-05,1.0,0.779945826910104
180,0.9987468671679198,0.7805684180486769,3.1622778e-05,0.9847133757961783,0.7999152002820543
181,0.99625,0.7817983555793763,3.1622778e-05,0.974522293373278,0.8314013467472829
182,1.0,0.7753045620177323,3.1622778e-05,0.9961783439490446,0.7804747870773266
183,0.9974937343358395,0.7788876985248766,3.1622778e-05,0.9923076923076923,0.7943437087230193
184,0.9962406015037594,0.7819702619299255,3.1622778e-05,1.0,0.7696577344730402
185,1.0,0.7695197927951812,3.1622778e-05,1.0,0.7684123472802958
186,0.9974937338876844,0.7727417083909935,3.1622778e-05,0.9923566878980892,0.7793116681135385
187,0.9887218045112782,0.8098796476098827,3.1622778e-05,0.974522293373278,0.8145870542829963
188,0.9987468671679198,0.7674399460467479,3.1622778e-05,0.9961783439490446,0.7699200633984462
189,1.0,0.76317573428154,3.1622778e-05,0.9961783439490446,0.7640006126871535
190,0.9962406015037594,0.7729206851550511,3.1622778e-05,0.9872611468764627,0.7889449019340953
191,0.993734335839599,0.767342938516373,3.1622778e-05,0.9884615392257006,0.7773881657001299
192,0.9987468671679198,0.7641544595995643,3.1622778e-05,1.0,0.7603560105250899
193,0.99875,0.7630228996276855,3.1622778e-05,0.996178344328692,0.7580523868275296
194,1.0,0.756521869721568,3.1622778e-05,1.0,0.7543419881231466
195,1.0,0.7539289536930266,3.1622778e-05,1.0,0.7524160886266429
196,1.0,0.7512543046086055,3.1622778e-05,1.0,0.7518322359984088
197,1.0,0.7528651827260068,3.1622778e-05,1.0,0.7488535917488632
198,1.0,0.7478198289871216,3.1622778e-05,1.0,0.7471528844468912
199,1.0,0.7469377015766344,3.1622778e-05,1.0,0.7454881858367186
